iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NOR,Europe,Norway,11/11/2021,224302,2006,1573.286,948,1,4,41038.643,367.021,287.851,173.448,0.183,0.732,1.27,,,184,33.665,,,,,17687,8224545,1504.776,3.236,14823,2.712,0.1,10,people tested,8246765,4228804,3784253,233708,35055,16957,150.88,77.37,69.24,4.28,3102,1050,0.019,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/12/2021,226064,1762,1609.857,950,2,4,41361.022,322.378,294.542,173.813,0.366,0.732,1.26,,,190,34.763,,,,,15210,8239755,1507.558,2.783,14976,2.74,0.118,8.5,people tested,8261682,4229787,3785944,245951,14917,17257,151.16,77.39,69.27,4.5,3157,1039,0.019,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/13/2021,227370,1306,1644.714,950,0,4,41599.97,238.948,300.919,173.813,0,0.732,1.26,,,,,,,,,7660,8247415,1508.96,1.401,15098,2.762,0.142,7,people tested,8262443,4229872,3786067,246504,761,17107,151.17,77.39,69.27,4.51,3130,1041,0.019,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/14/2021,228526,1156,1667.286,950,0,4,41811.473,211.504,305.049,173.813,0,0.732,1.25,,,,,29,5.217,167,30.554,8001,8255416,1510.424,1.464,15181,2.778,0.133,7.5,people tested,8262547,4229876,3786074,246597,104,16945,151.17,77.39,69.27,4.51,3100,1041,0.019,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,116.5,0.15,24.3,21.31502156
NOR,Europe,Norway,11/15/2021,229309,783,1560.286,951,1,4.286,41954.732,143.259,285.472,173.996,0.183,0.784,1.25,,,225,41.166,,,,,22780,8278196,1514.592,4.168,15475,2.831,0.126,7.9,people tested,8278509,4230925,3788544,259040,15962,17456,151.46,77.41,69.32,4.74,3194,1094,0.02,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/16/2021,232839,3530,1760.857,952,1,4,42600.586,645.854,322.169,174.179,0.183,0.732,1.28,,,218,39.886,,,,,18750,8296946,1518.022,3.431,15603,2.855,0.114,8.8,people tested,8301406,4232228,3791533,277645,22897,17918,151.88,77.43,69.37,5.08,3278,1098,0.02,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/17/2021,235314,2475,1859.714,995,43,6.857,43053.416,452.83,340.256,182.047,7.867,1.255,1.27,,,219,40.069,,,,,19021,8315967,1521.502,3.48,15587,2.852,0.128,7.8,people tested,8345720,4234448,3797426,313846,44314,19144,152.69,77.47,69.48,5.74,3503,1123,0.021,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/18/2021,237739,2425,1919.571,996,1,6.857,43497.098,443.682,351.208,182.23,0.183,1.255,1.26,,,218,39.886,,,,,17169,8333136,1524.644,3.141,15513,2.838,0.136,7.4,people tested,8389223,4236551,3802002,350670,43503,20351,153.49,77.51,69.56,6.42,3723,1107,0.02,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/19/2021,240103,2364,2005.571,999,3,7,43929.619,432.521,366.942,182.779,0.549,1.281,1.26,,,222,40.617,,,,,16138,8349274,1527.596,2.953,15646,2.863,0.138,7.2,people tested,8410166,4237572,3804653,367941,20943,21212,153.87,77.53,69.61,6.73,3881,1112,0.02,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/20/2021,241441,1338,2010.143,999,0,7,44174.422,244.803,367.779,182.779,0,1.281,1.25,,,,,,,,,8191,8357465,1529.095,1.499,15721,2.876,0.168,6,people tested,8411937,4237675,3805436,368826,1771,21356,153.91,77.53,69.62,6.75,3907,1115,0.02,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/21/2021,242911,1470,2055,999,0,7,44443.375,268.953,375.986,182.779,0,1.281,1.25,,,,,24,4.471,154,28.132,8376,8365841,1530.627,1.532,15775,2.886,0.161,6.2,people tested,8412089,4237688,3805443,368958,152,21363,153.91,77.53,69.62,6.75,3909,1116,0.02,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,248.4,0.32,16.89,45.44765113
NOR,Europe,Norway,11/22/2021,245302,2391,2284.714,1002,3,7.286,44880.836,437.461,418.015,183.327,0.549,1.333,1.25,,,229,41.898,,,,,23468,8389309,1534.921,4.294,15873,2.904,0.151,6.6,people tested,8433920,4238613,3807607,387700,21831,22202,154.31,77.55,69.66,7.09,4062,1098,0.02,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/23/2021,246822,1520,1997.571,1003,1,7.286,45158.938,278.102,365.479,183.51,0.183,1.333,1.24,,,235,42.996,,,,,19218,8408527,1538.437,3.516,15940,2.916,0.146,6.8,people tested,8467440,4239852,3812470,415118,33520,23719,154.92,77.57,69.75,7.6,4340,1089,0.02,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/24/2021,251397,4575,2297.571,1049,46,7.714,45995.987,837.049,420.367,191.927,8.416,1.411,1.28,,,232,42.447,,,,,19265,8427792,1541.962,3.525,15975,2.923,0.153,6.5,people tested,8532329,4242384,3820035,469910,64889,26658,156.11,77.62,69.89,8.6,4877,1134,0.021,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/25/2021,254367,2970,2375.429,1050,1,7.714,46539.383,543.396,434.612,192.11,0.183,1.411,1.27,,,227,41.532,,,,,18497,8446289,1545.346,3.384,16165,2.958,0.153,6.5,people tested,8597667,4244920,3829118,523629,65338,29778,157.3,77.67,70.06,9.58,5448,1196,0.022,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/26/2021,257309,2942,2458,1050,0,7.286,47077.656,538.273,449.72,192.11,0,1.333,1.27,,,221,40.435,,,,,16504,8462793,1548.366,3.02,16217,2.967,0.165,6.1,people tested,8626997,4246036,3832828,548133,29330,30976,157.84,77.69,70.13,10.03,5667,1209,0.022,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/27/2021,259200,1891,2537,1050,0,7.286,47423.636,345.98,464.173,192.11,0,1.333,1.26,,,,,,,,,9280,8472073,1550.064,1.698,16373,2.996,0.194,5.2,people tested,8630722,4246182,3833106,551434,3725,31255,157.91,77.69,70.13,10.09,5718,1215,0.022,23.15,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/28/2021,260921,1721,2572.857,1050,0,7.286,47738.513,314.877,470.734,192.11,0,1.333,1.26,,,,,46,8.384,184,33.721,9659,8481732,1551.831,1.767,16556,3.029,0.191,5.2,people tested,8631690,4246190,3833128,552372,968,31372,157.93,77.69,70.13,10.11,5740,1215,0.022,23.15,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,417.7,0.54,21.77,76.42304298
NOR,Europe,Norway,11/29/2021,263798,2877,2642.286,1050,0,6.857,48264.893,526.38,483.437,192.11,0,1.255,1.27,,,250,45.74,,,,,26350,8508082,1556.652,4.821,16968,3.104,0.178,5.6,people tested,8659286,4247078,3836646,575562,27596,32195,158.43,77.71,70.2,10.53,5890,1209,0.022,23.15,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/30/2021,267843,4045,3003,1054,4,7.286,49004.973,740.08,549.434,192.841,0.732,1.333,1.27,,,246,45.009,,,,,23919,8532001,1561.028,4.376,17639,3.227,0.158,6.3,people tested,8699691,4248419,3842289,608983,40405,33179,159.17,77.73,70.3,11.14,6070,1224,0.022,23.15,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/1/2021,271623,3780,2889.429,1092,38,6.143,49696.567,691.595,528.654,199.794,6.953,1.124,1.27,,,257,47.021,,,,,24275,8556276,1565.47,4.441,18355,3.358,0.168,6,people tested,8767115,4250929,3851023,665163,67424,33541,160.4,77.78,70.46,12.17,6137,1221,0.022,23.15,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/2/2021,275763,4140,3056.571,1093,1,6.143,50454.028,757.461,559.235,199.977,0.183,1.124,1.28,,,262,47.936,,,,,25969,8582245,1570.221,4.751,19422,3.553,0.161,6.2,people tested,8839377,4253372,3861031,724974,72262,34530,161.73,77.82,70.64,13.26,6318,1207,0.022,23.15,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/3/2021,279954,4191,3235,1093,0,6.143,51220.82,766.792,591.881,199.977,0,1.124,1.28,,,262,47.936,,,,,25512,8607757,1574.889,4.668,20709,3.789,0.168,6,people tested,8870851,4254596,3864555,751700,31474,34836,162.3,77.84,70.71,13.75,6374,1223,0.022,34.72,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/4/2021,282918,2964,3388.286,1093,0,6.143,51763.118,542.298,619.926,199.977,0,1.124,1.28,,,,,,,,,13442,8621199,1577.348,2.459,21304,3.898,0.199,5,people tested,8873268,4254730,3864758,753780,2417,34649,162.35,77.85,70.71,13.79,6339,1221,0.022,34.72,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/5/2021,284448,1530,3361,1093,0,6.143,52043.049,279.931,614.934,199.977,0,1.124,1.27,,,,,47,8.57,222,40.614,13913,8635112,1579.894,2.546,21911,4.009,0.208,4.8,people tested,8874087,4254749,3864792,754546,819,34628,162.36,77.85,70.71,13.81,6336,1223,0.022,34.72,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,591.4,0.75,21.92,108.2034657
NOR,Europe,Norway,12/6/2021,287123,2675,3332.143,1096,3,6.571,52532.472,489.422,609.654,200.526,0.549,1.202,1.28,,,295,53.974,,,,,34764,8669876,1586.254,6.36,23113,4.229,0.186,5.4,people tested,8903812,4255786,3867108,780918,29725,34932,162.91,77.86,70.75,14.29,6391,1244,0.023,34.72,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/7/2021,294754,7631,3844.429,1096,0,6,53928.651,1396.18,703.383,200.526,0,1.098,1.29,,,320,58.548,,,,,31354,8701230,1591.991,5.737,24176,4.423,0.176,5.7,people tested,8947178,4257284,3870919,818975,43366,35355,163.7,77.89,70.82,14.98,6469,1266,0.023,34.72,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/8/2021,300013,5259,4055.714,1134,38,6,54890.846,962.195,742.04,207.478,6.953,1.098,1.28,,,307,56.169,,,,,31657,8732887,1597.783,5.792,25230,4.616,0.168,6,people tested,9023431,4259941,3876628,886862,76253,36617,165.09,77.94,70.93,16.23,6700,1287,0.024,34.72,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/9/2021,305368,5355,4229.286,1135,1,6,55870.605,979.759,773.797,207.661,0.183,1.098,1.26,,,316,57.816,,,,,31928,8764815,1603.624,5.842,26081,4.772,0.166,6,people tested,9108241,4262819,3883045,962377,84810,38409,166.65,77.99,71.04,17.61,7027,1350,0.025,40.74,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/10/2021,310781,5413,4403.857,1136,1,6.143,56860.976,990.371,805.737,207.844,0.183,1.124,1.25,,,314,57.45,,,,,33156,8797971,1609.69,6.066,27173,4.972,0.156,6.4,people tested,9143044,4264089,3885383,993572,34803,38885,167.28,78.02,71.09,18.18,7114,1356,0.025,40.74,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/11/2021,314258,3477,4477.143,1136,0,6.143,57497.133,636.157,819.145,207.844,0,1.124,1.22,,,307,56.169,,,,,17145,8815116,1612.827,3.137,27702,5.068,0.185,5.4,people tested,9147062,4264166,3885650,997246,4018,39113,167.36,78.02,71.09,18.25,7156,1348,0.025,40.74,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/12/2021,317880,3622,4776,1136,0,6.143,58159.82,662.687,873.824,207.844,0,1.124,1.2,,,331,60.56,72,13.228,233,42.664,17217,8832333,1615.977,3.15,28174,5.155,0.187,5.3,people tested,9149165,4264198,3885692,999275,2103,39297,167.39,78.02,71.09,18.28,7190,1350,0.025,40.74,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,804.5,1.01,25.86,147.1925738
NOR,Europe,Norway,12/13/2021,317880,0,4393.857,1136,0,5.714,58159.82,0,803.907,207.844,0,1.045,1.17,,,358,65.5,,,,,38442,8870775,1623.011,7.033,28700,5.251,0.173,5.8,people tested,9180492,4265467,3887760,1027265,31327,39526,167.97,78.04,71.13,18.8,7232,1383,0.025,40.74,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/14/2021,328747,10867,4856.143,1141,5,6.429,60148.063,1988.243,888.487,208.759,0.915,1.176,1.19,,,363,66.415,,,,,36070,8906845,1629.61,6.599,29374,5.374,0.144,6.9,people tested,9234562,4267462,3891549,1075551,54070,41055,168.96,78.08,71.2,19.68,7511,1454,0.027,40.74,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/15/2021,334488,5741,4925,1202,61,9.714,61198.446,1050.382,901.086,219.92,11.161,1.777,1.15,,,375,68.611,,,,,35397,8942242,1636.087,6.476,29908,5.472,0.142,7,people tested,9323952,4271027,3897661,1155264,89390,42932,170.59,78.14,71.31,21.14,7855,1584,0.029,54.63,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/16/2021,339008,4520,4805.714,1202,0,9.571,62025.432,826.986,879.261,219.92,0,1.751,1.11,,,371,67.879,,,,,33610,8975852,1642.236,6.149,30148,5.516,0.139,7.2,people tested,9423295,4275498,3904900,1242897,99343,45008,172.41,78.23,71.44,22.74,8235,1811,0.033,54.63,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/17/2021,343697,4689,4702.286,1204,2,9.714,62883.339,857.907,860.338,220.286,0.366,1.777,1.08,,,383,70.074,,,,,31851,9007703,1648.063,5.828,29962,5.482,0.133,7.5,people tested,9465953,4277495,3908010,1280448,42658,46130,173.19,78.26,71.5,23.43,8440,1915,0.035,54.63,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/18/2021,347402,3705,4734.857,1204,0,9.714,63561.211,677.873,866.297,220.286,0,1.777,1.06,,,364,66.598,,,,,17895,9025598,1651.337,3.274,30069,5.501,0.154,6.5,people tested,9473942,4277759,3908484,1287699,7989,46697,173.34,78.27,71.51,23.56,8544,1942,0.036,54.63,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/19/2021,350424,3022,4649.143,1204,0,9.714,64114.121,552.91,850.614,220.286,0,1.777,1.03,,,356,65.134,64,11.737,260,47.507,16542,9042140,1654.364,3.027,29972,5.484,0.157,6.4,people tested,9477046,4277816,3908692,1290538,3104,46840,173.39,78.27,71.51,23.61,8570,1945,0.036,54.63,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,953.4,1.19,18.11,174.4355499
NOR,Europe,Norway,12/20/2021,354465,4041,5226.429,1207,3,10.143,64853.469,739.348,956.236,220.835,0.549,1.856,1,,,373,68.245,,,,,35430,9077570,1660.846,6.482,29542,5.405,0.151,6.6,people tested,9533490,4280069,3911825,1341596,56444,50428,174.43,78.31,71.57,24.55,9226,2086,0.038,54.63,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/21/2021,359264,4799,4359.571,1209,2,9.714,65731.501,878.033,797.634,221.201,0.366,1.777,0.96,,,337,61.658,,,,,29301,9106871,1666.207,5.361,28575,5.228,0.142,7,people tested,9600235,4282781,3915765,1401689,66745,52239,175.65,78.36,71.64,25.65,9558,2188,0.04,54.63,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/22/2021,363554,4290,4152.286,1257,48,7.857,66516.406,784.905,759.709,229.983,8.782,1.438,0.94,,,316,57.816,,,,,23379,9130250,1670.485,4.277,26858,4.914,0.158,6.3,people tested,9654558,4284999,3918971,1450588,54323,47229,176.64,78.4,71.7,26.54,8641,1996,0.037,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/23/2021,367866,4312,4122.571,1257,0,7.857,67305.337,788.93,754.272,229.983,0,1.438,0.94,,,311,56.901,,,,,16484,9146734,1673.501,3.016,24412,4.466,0.203,4.9,people tested,9662414,4285276,3919605,1457533,7856,34160,176.79,78.4,71.71,26.67,6250,1397,0.026,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/24/2021,370134,2268,3776.714,1257,0,7.571,67720.293,414.957,690.994,229.983,0,1.385,0.94,,,288,52.693,,,,,6826,9153560,1674.75,1.249,20837,3.812,0.261,3.8,people tested,9662476,4285280,3919616,1457580,62,28075,176.79,78.4,71.71,26.67,5137,1112,0.02,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/25/2021,372123,1989,3531.571,1257,0,7.571,68084.204,363.911,646.142,229.983,0,1.385,0.96,,,283,51.778,,,,,7527,9161087,1676.127,1.377,19356,3.541,0.269,3.7,people tested,9662504,4285281,3919618,1457605,28,26937,176.79,78.4,71.71,26.67,4928,1075,0.02,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/26/2021,374337,2214,3416.143,1257,0,7.571,68489.281,405.077,625.023,229.983,0,1.385,0.98,,,307,56.169,53,9.688,203,37.074,9843,9170930,1677.928,1.801,18399,3.366,0.247,4,people tested,9662536,4285285,3919624,1457627,32,26499,176.79,78.4,71.71,26.67,4848,1067,0.02,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,1074.9,1.33,14.56,196.6653792
NOR,Europe,Norway,12/27/2021,378087,3750,3374.571,1258,1,7.286,69175.387,686.106,617.417,230.166,0.183,1.333,1,,,328,60.011,,,,,20612,9191542,1681.699,3.771,16282,2.979,0.233,4.3,people tested,9682346,4285889,3920783,1475674,19810,21265,177.15,78.42,71.74,27,3891,831,0.015,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/28/2021,382789,4702,3360.714,1258,0,7,70035.672,860.285,614.882,230.166,0,1.281,1.01,,,315,57.633,,,,,18818,9210360,1685.142,3.443,14784,2.705,0.213,4.7,people tested,9716499,4286775,3922393,1507331,34153,16609,177.77,78.43,71.76,27.58,3039,571,0.01,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/29/2021,387196,4407,3377.429,1305,47,6.857,70841.984,806.312,617.94,238.765,8.599,1.255,1.03,,,323,59.097,,,,,18882,9229242,1688.597,3.455,14142,2.587,0.221,4.5,people tested,9757549,4287950,3924433,1545166,41050,14713,178.53,78.45,71.8,28.27,2692,422,0.008,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/30/2021,391214,4018,3335.429,1305,0,6.857,71577.123,735.14,610.255,238.765,0,1.255,1.06,,,326,59.645,,,,,17126,9246368,1691.73,3.133,14233,2.604,0.245,4.1,people tested,9775438,4288357,3925256,1561825,17889,16146,178.85,78.46,71.82,28.58,2954,440,0.008,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,12/31/2021,394259,3045,3446.429,1305,0,6.857,72134.241,557.118,630.564,238.765,0,1.255,1.1,,,312,57.084,,,,,10475,9256843,1693.646,1.917,14755,2.7,0.27,3.7,people tested,9776130,4288378,3925294,1562458,692,16236,178.87,78.46,71.82,28.59,2971,443,0.008,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,1/1/2022,396415,2156,3470.286,1305,0,6.857,72528.706,394.465,634.929,238.765,0,1.255,1.15,,,295,53.974,,,,,8054,9264897,1695.12,1.474,14830,2.713,0.322,3.1,people tested,9776145,4288379,3925295,1562471,15,16234,178.87,78.46,71.82,28.59,2970,443,0.008,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,1/2/2022,399318,2903,3568.714,1305,0,6.857,73059.844,531.137,652.938,238.765,0,1.255,1.21,,,314,57.45,42,7.638,191,35.025,13054,9277951,1697.508,2.388,15289,2.797,0.311,3.2,people tested,9776212,4288382,3925300,1562530,67,16239,178.87,78.46,71.82,28.59,2971,442,0.008,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,1117,1.36,4.81,204.3680608
NOR,Europe,Norway,1/3/2022,404551,5233,3780.571,1305,0,6.714,74017.281,957.438,691.699,238.765,0,1.228,1.27,,,325,59.463,,,,,31657,9309608,1703.3,5.792,16867,3.086,0.289,3.5,people tested,9810518,4288972,3926815,1594731,34306,18310,179.49,78.47,71.85,29.18,3350,440,0.008,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,1/4/2022,412472,7921,4240.429,1307,2,7,75466.52,1449.239,775.835,239.131,0.366,1.281,1.31,,,304,55.62,,,,,27351,9336959,1708.305,5.004,18086,3.309,0.293,3.4,people tested,9878635,4290333,3929949,1658353,68117,23162,180.74,78.5,71.9,30.34,4238,508,0.009,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,1/5/2022,420857,8385,4808.714,1349,42,6.286,77000.653,1534.133,879.81,246.815,7.684,1.15,1.33,,,306,55.986,,,,,26555,9363514,1713.163,4.859,19182,3.51,0.265,3.8,people tested,9979360,4292319,3934969,1752072,100725,31687,182.58,78.53,71.99,32.06,5798,624,0.011,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,1/6/2022,428736,7879,5360.286,1349,0,6.286,78442.207,1441.554,980.726,246.815,0,1.15,1.34,,,295,53.974,,,,,24583,9388097,1717.661,4.498,20247,3.704,0.253,4,people tested,10077238,4294668,3940179,1842391,97878,43114,184.37,78.58,72.09,33.71,7888,902,0.017,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,1/7/2022,434896,6160,5805.286,1350,1,6.429,79569.25,1127.043,1062.144,246.998,0.183,1.176,1.34,,,280,51.229,,,,,21697,9409794,1721.631,3.97,21850,3.998,0.294,3.4,people tested,10123314,4295655,3942728,1884931,46076,49598,185.22,78.59,72.14,34.49,9075,1040,0.019,51.85,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
